In vivo interactions of RNA polymerase II with genes of Drosophila melanogaster,3018544,10.1128/mcb.5.8.2009,"We describe a method for examining the in vivo distribution of a protein on specific eucaryotic DNA sequences. In this method, proteins are cross-linked to DNA in intact cells, and the protein-DNA adducts are isolated by immunoprecipitation with antiserum against the protein. Characterization of the DNA cross-linked to the precipitated protein identifies the sequences with which the protein is associated in vivo. Here, we applied these methods to detect RNA polymerase II-DNA interactions in heat-shocked and untreated Drosophila melanogaster Schneider line 2 cells. The level of RNA polymerase II associated with several heat shock genes increased dramatically in response to heat shock, whereas the level associated with the copia genes decreased, indicating that both induction of heat shock gene expression and repression of the copia gene expression by heat shock occur at the transcriptional level. Low levels of RNA polymerase II were present on DNA outside of the transcription units, and for at least two genes, hsp83 and hsp26, RNA polymerase II initiated binding near the transcription start site. Moreover, for hsp70, the density of RNA polymerase II on sequences downstream of the polyadenylate addition site was much lower than that observed on the gene internal sequences. Examination of the amount of specific restriction fragments cross-linked to RNA polymerase II provides a means of detecting RNA polymerase II on individual members of multigene families. This analysis shows that RNA polymerase II is associated with only one of the two cytoplasmic actin genes.",1985,"D S Gilmour, J T Lis, D S Gilmour, J T Lis"
The Genetic Basis of Pigmentation Differences Within and Between Drosophila Species,27282023,10.1016/bs.ctdb.2016.03.004,"In Drosophila, as well as in many other plants and animals, pigmentation is highly variable both within and between species. This variability, combined with powerful genetic and transgenic tools as well as knowledge of how pigment patterns are formed biochemically and developmentally, has made Drosophila pigmentation a premier system for investigating the genetic and molecular mechanisms responsible for phenotypic evolution. In this chapter, we review and synthesize findings from a rapidly growing body of case studies examining the genetic basis of pigmentation differences in the abdomen, thorax, wings, and pupal cases within and between Drosophila species. A core set of genes, including genes required for pigment synthesis (eg, yellow, ebony, tan, Dat) as well as developmental regulators of these genes (eg, bab1, bab2, omb, Dll, and wg), emerge as the primary sources of this variation, with most genes having been shown to contribute to pigmentation differences both within and between species. In cases where specific genetic changes contributing to pigmentation divergence were identified in these genes, the changes were always located in noncoding sequences and affected cis-regulatory activity. We conclude this chapter by discussing these and other lessons learned from evolutionary genetic studies of Drosophila pigmentation and identify topics we think should be the focus of future work with this model system.",2016,"J H Massey, P J Wittkopp, J H Massey, P J Wittkopp"
The POU/Oct Transcription Factor Pdm1/nub Is Necessary for a Beneficial Gut Microbiota and Normal Lifespan of Drosophila,27231014,10.1159/000446368,"Maintenance of a stable gut microbial community relies on a delicate balance between immune defense and immune tolerance. We have used Drosophila to study how the microbial gut flora is affected by changes in host genetic factors and immunity. Flies with a constitutively active gut immune system, due to a mutation in the POU transcriptional regulator Pdm1/nubbin (nub) gene, had higher loads of bacteria and a more diverse taxonomic composition than controls. In addition, the microbial composition shifted considerably during the short lifespan of the nub1 mutants. This shift was characterized by a loss of relatively few OTUs (operational taxonomic units) and a remarkable increase in a large number of Acetobacter spp. and Leuconostoc spp. Treating nub1 mutant flies with antibiotics prolonged their lifetime survival by more than 100%. Immune gene expression was also persistently high in the presence of antibiotics, indicating that the early death was not a direct consequence of an overactive immune defense but rather an indirect consequence of the microbial load and composition. Thus, changes in host genotype and an inability to regulate the normal growth and composition of the gut microbiota leads to a shift in the microbial community, dysbiosis and early death.",2016,"Widad Dantoft, Daniel Lundin, Shiva Seyedoleslami Esfahani, Ylva Engström, Widad Dantoft, Daniel Lundin, Shiva Seyedoleslami Esfahani, Ylva Engström"
Dynamics of memory-guided choice behavior in Drosophila,27725473,10.2183/pjab.92.346,"Memory retrieval requires both accuracy and speed. Olfactory learning of the fruit fly Drosophila melanogaster serves as a powerful model system to identify molecular and neuronal substrates of memory and memory-guided behavior. The behavioral expression of olfactory memory has traditionally been tested as a conditioned odor response in a simple T-maze, which measures the result, but not the speed, of odor choice. Here, we developed multiplexed T-mazes that allow video recording of the choice behavior. Automatic fly counting in each arm of the maze visualizes choice dynamics. Using this setup, we show that the transient blockade of serotonergic neurons slows down the choice, while leaving the eventual choice intact. In contrast, activation of the same neurons impairs the eventual performance leaving the choice speed unchanged. Our new apparatus contributes to elucidating how the speed and the accuracy of memory retrieval are implemented in the fly brain.",2016,"Toshiharu Ichinose, Hiromu Tanimoto, Toshiharu Ichinose, Hiromu Tanimoto"
Integrating Display and Delivery Functionality with a Cell Penetrating Peptide Mimic as a Scaffold for Intracellular Multivalent Multitargeting,27355522,10.1021/jacs.6b03697,"The construction of a multivalent ligand is an effective way to increase affinity and selectivity toward biomolecular targets with multiple-ligand binding sites. Adopting this strategy, we used a known cell-penetrating peptide (CPP) mimic as a scaffold to develop a series of multivalent ligand constructs that bind to the expanded dCTG (CTG(exp)) and rCUG nucleotide repeats (CUG(exp)) known to cause myotonic dystrophy type I (DM1), an incurable neuromuscular disease. By assembling this polyvalent construct, the hydrophobic ligands are solubilized and delivered into cell nuclei, and their enhanced binding affinity leads to the inhibition of ribonuclear foci formation and a reversal of splicing defects, all at low concentrations. Some of the multivalent ligands are shown to inhibit selectively the in vitro transcription of (CTG·CAG)74, to reduce the concentration of the toxic CUG RNA in DM1 model cells, and to show phenotypic improvement in vivo in a Drosophila model of DM1. This strategy may be useful in drug design for other trinucleotide repeat disorders and more broadly for intracellular multivalent targeting.",2016,"Yugang Bai, Lien Nguyen, Ziyuan Song, Shaohong Peng, JuYeon Lee, Nan Zheng, Iti Kapoor, Lauren D Hagler, Kaimin Cai, Jianjun Cheng, H Y Edwin Chan, Steven C Zimmerman, Yugang Bai, Lien Nguyen, Ziyuan Song, Shaohong Peng, JuYeon Lee, Nan Zheng, Iti Kapoor, Lauren D Hagler, Kaimin Cai, Jianjun Cheng, H Y Edwin Chan, Steven C Zimmerman"
The Genetic Architecture of Natural Variation in Recombination Rate in Drosophila melanogaster,27035832,10.1371/journal.pgen.1005951,"Meiotic recombination ensures proper chromosome segregation in many sexually reproducing organisms. Despite this crucial function, rates of recombination are highly variable within and between taxa, and the genetic basis of this variation remains poorly understood. Here, we exploit natural variation in the inbred, sequenced lines of the Drosophila melanogaster Genetic Reference Panel (DGRP) to map genetic variants affecting recombination rate. We used a two-step crossing scheme and visible markers to measure rates of recombination in a 33 cM interval on the X chromosome and in a 20.4 cM interval on chromosome 3R for 205 DGRP lines. Though we cannot exclude that some biases exist due to viability effects associated with the visible markers used in this study, we find ~2-fold variation in recombination rate among lines. Interestingly, we further find that recombination rates are uncorrelated between the two chromosomal intervals. We performed a genome-wide association study to identify genetic variants associated with recombination rate in each of the two intervals surveyed. We refined our list of candidate variants and genes associated with recombination rate variation and selected twenty genes for functional assessment. We present strong evidence that five genes are likely to contribute to natural variation in recombination rate in D. melanogaster; these genes lie outside the canonical meiotic recombination pathway. We also find a weak effect of Wolbachia infection on recombination rate and we confirm the interchromosomal effect. Our results highlight the magnitude of population variation in recombination rate present in D. melanogaster and implicate new genetic factors mediating natural variation in this quantitative trait.",2016,"Chad M Hunter, Wen Huang, Trudy F C Mackay, Nadia D Singh, Chad M Hunter, Wen Huang, Trudy F C Mackay, Nadia D Singh"
Simple animal models for amyotrophic lateral sclerosis drug discovery,27249162,10.1080/17460441.2016.1196183,"Introduction:
        
      
      Simple animal models have enabled great progress in uncovering the disease mechanisms of amyotrophic lateral sclerosis (ALS) and are helping in the selection of therapeutic compounds through chemical genetic approaches.
    


          Areas covered:
        
      
      Within this article, the authors provide a concise overview of simple model organisms, C. elegans, Drosophila and zebrafish, which have been employed to study ALS and discuss their value to ALS drug discovery. In particular, the authors focus on innovative chemical screens that have established simple organisms as important models for ALS drug discovery.
    


          Expert opinion:
        
      
      There are several advantages of using simple animal model organisms to accelerate drug discovery for ALS. It is the authors' particular belief that the amenability of simple animal models to various genetic manipulations, the availability of a wide range of transgenic strains for labelling motoneurons and other cell types, combined with live imaging and chemical screens should allow for new detailed studies elucidating early pathological processes in ALS and subsequent drug and target discovery.",2016,"Shunmoogum A Patten, J Alex Parker, Xiao-Yan Wen, Pierre Drapeau, Shunmoogum A Patten, J Alex Parker, Xiao-Yan Wen, Pierre Drapeau"
The Wolbachia WO bacteriophage proteome in the Aedes albopictus C/wStr1 cell line: evidence for lytic activity?,26427709,10.1007/s11626-015-9949-0,"Wolbachia pipientis (Rickettsiales), an obligate intracellular alphaproteobacterium in insects, manipulates host reproduction to maximize invasion of uninfected insect populations. Modification of host population structure has potential applications for control of pest species, particularly if Wolbachia can be maintained, manipulated, and genetically engineered in vitro. Although Wolbachia maintains an obligate mutualism with genome stability in nematodes, arthropods can be co-infected with distinct Wolbachia strains, and horizontal gene transfer between strains is potentially mediated by WO phages encoded within Wolbachia genomes. Proteomic analysis of a robust, persistent infection of a mosquito cell line with wStr from the planthopper, Laodelphax striatellus, revealed expression of a full array of WO phage genes, as well as nine of ten non-phage genes that occur between two distinct clusters of WOMelB genes in the genome of wMel, which infects Drosophila melanogaster. These non-phage genes encode potential host-adaptive proteins and are expressed in wStr at higher levels than phage structural proteins. A subset of seven of the non-phage genes is flanked by highly conserved non-coding sequences, including a putative promoter element, that are not present in a syntenically arranged array of homologs in plasmids from three tick-associated Rickettsia spp. These studies expand our understanding of wStr in a host cell line derived from the mosquito, Aedes albopictus, and provide a basis for investigating conditions that favor the lytic phase of the WO phage life cycle and recovery of infectious phage particles.",2016,"Gerald D Baldridge, Todd W Markowski, Bruce A Witthuhn, LeeAnn Higgins, Abigail S Baldridge, Ann M Fallon, Gerald D Baldridge, Todd W Markowski, Bruce A Witthuhn, LeeAnn Higgins, Abigail S Baldridge, Ann M Fallon"
Behavioral Analysis of Bitter Taste Perception in Drosophila Larvae,26512069,10.1093/chemse/bjv061,"Insect larvae, which recognize food sources through chemosensory cues, are a major source of global agricultural loss. Gustation is an important factor that determines feeding behavior, and the gustatory receptors (Grs) act as molecular receptors that recognize diverse chemicals in gustatory receptor neurons (GRNs). The behavior of Drosophila larvae is relatively simpler than the adult fly, and a gustatory receptor-to-neuron map was established in a previous study of the major external larval head sensory organs. Here, we extensively study the bitter taste responses of larvae using 2-choice behavioral assays. First, we tested a panel of 23 candidate bitter compounds to compare the behavioral responses of larvae and adults. We define 9 bitter compounds which elicit aversive behavior in a dose-dependent manner. A functional map of the larval GRNs was constructed with the use of Gr-GAL4 lines that drive expression of UAS-tetanus toxin and UAS-VR1 in specific gustatory neurons to identify bitter tastants-GRN combinations by suppressing and activating discrete subsets of taste neurons, respectively. Our results suggest that many gustatory neurons act cooperatively in larval bitter sensing, and that these neurons have different degrees of responsiveness to different bitter compounds.",2016,"Haein Kim, Min Sung Choi, KyeongJin Kang, Jae Young Kwon, Haein Kim, Min Sung Choi, KyeongJin Kang, Jae Young Kwon"
Collective Behavior: Social Digging in Drosophila Larvae,28950082,10.1016/j.cub.2017.08.023,"Insects are capable of spectacular achievements through collective behavior, but examples of such behavior in fruit flies are rare. New research indicates that Drosophila larvae engage in coordinated digging to feed collectively.",2017,"Matthieu Louis, Gonzalo de Polavieja, Matthieu Louis, Gonzalo de Polavieja"
Putative transmembrane transporter modulates higher-level aggression in Drosophila,28193893,10.1073/pnas.1618354114,"By selection of winners of dyadic fights for 35 generations, we have generated a hyperaggressive Bully line of flies that almost always win fights against the parental wild-type Canton-S stock. Maintenance of the Bully phenotype is temperature dependent during development, with the phenotype lost when flies are reared at 19 °C. No similar effect is seen with the parent line. This difference allowed us to carry out RNA-seq experiments and identify a limited number of genes that are differentially expressed by twofold or greater in the Bullies; one of these was a putative transmembrane transporter, CG13646, which showed consistent and reproducible twofold down-regulation in Bullies. We examined the causal effect of this gene on the phenotype with a mutant line for CG13646, and with an RNAi approach. In all cases, reduction in expression of CG13646 by approximately half led to a hyperaggressive phenotype partially resembling that seen in the Bully flies. This gene is a member of a very interesting family of solute carrier proteins (SLCs), some of which have been suggested as being involved in glutamine/glutamate and GABA cycles of metabolism in excitatory and inhibitory nerve terminals in mammalian systems.",2017,"Budhaditya Chowdhury, Yick-Bun Chan, Edward A Kravitz, Budhaditya Chowdhury, Yick-Bun Chan, Edward A Kravitz"
Invasive Drosophila suzukii facilitates Drosophila melanogaster infestation and sour rot outbreaks in the vineyards,28405407,10.1098/rsos.170117,"How do invasive pests affect interactions between members of pre-existing agrosystems? The invasive pest Drosophila suzukii is suspected to be involved in the aetiology of sour rot, a grapevine disease that otherwise develops following Drosophila melanogaster infestation of wounded berries. We combined field observations with laboratory assays to disentangle the relative roles of both Drosophila in disease development. We observed the emergence of numerous D. suzukii, but no D. melanogaster flies, from bunches that started showing mild sour rot symptoms days after field collection. However, bunches that already showed severe rot symptoms in the field mostly contained D. melanogaster. In the laboratory, oviposition by D. suzukii triggered sour rot development. An independent assay showed the disease increased grape attractiveness to ovipositing D. melanogaster females. Our results suggest that in invaded vineyards, D. suzukii facilitates D. melanogaster infestation and, consequently, favours sour rot outbreaks. Rather than competing with close species, the invader subsequently permits their reproduction in otherwise non-accessible resources and may cause more frequent, or more extensive, disease outbreaks.",2017,"A Rombaut, R Guilhot, A Xuéreb, L Benoit, M P Chapuis, P Gibert, S Fellous, A Rombaut, R Guilhot, A Xuéreb, L Benoit, M P Chapuis, P Gibert, S Fellous"
In silico evolution of the Drosophila gap gene regulatory sequence under elevated mutational pressure,28251865,10.1186/s12862-016-0866-y,"Background:
        
      
      Cis-regulatory sequences are often composed of many low-affinity transcription factor binding sites (TFBSs). Determining the evolutionary and functional importance of regulatory sequence composition is impeded without a detailed knowledge of the genotype-phenotype map.
    


          Results:
        
      
      We simulate the evolution of regulatory sequences involved in Drosophila melanogaster embryo segmentation during early development. Natural selection evaluates gene expression dynamics produced by a computational model of the developmental network. We observe a dramatic decrease in the total number of transcription factor binding sites through the course of evolution. Despite a decrease in average sequence binding energies through time, the regulatory sequences tend towards organisations containing increased high affinity transcription factor binding sites. Additionally, the binding energies of separate sequence segments demonstrate ubiquitous mutual correlations through time. Fewer than 10% of initial TFBSs are maintained throughout the entire simulation, deemed 'core' sites. These sites have increased functional importance as assessed under wild-type conditions and their binding energy distributions are highly conserved. Furthermore, TFBSs within close proximity of core sites exhibit increased longevity, reflecting functional regulatory interactions with core sites.
    


          Conclusion:
        
      
      In response to elevated mutational pressure, evolution tends to sample regulatory sequence organisations with fewer, albeit on average, stronger functional transcription factor binding sites. These organisations are also shaped by the regulatory interactions among core binding sites with sites in their local vicinity.",2017,"Aleksandra A Chertkova, Joshua S Schiffman, Sergey V Nuzhdin, Konstantin N Kozlov, Maria G Samsonova, Vitaly V Gursky, Aleksandra A Chertkova, Joshua S Schiffman, Sergey V Nuzhdin, Konstantin N Kozlov, Maria G Samsonova, Vitaly V Gursky"
Estimating the parameters of background selection and selective sweeps in Drosophila in the presence of gene conversion,28559322,10.1073/pnas.1619434114,"We used whole-genome resequencing data from a population of Drosophila melanogaster to investigate the causes of the negative correlation between the within-population synonymous nucleotide site diversity (πS ) of a gene and its degree of divergence from related species at nonsynonymous nucleotide sites (KA ). By using the estimated distributions of mutational effects on fitness at nonsynonymous and UTR sites, we predicted the effects of background selection at sites within a gene on πS and found that these could account for only part of the observed correlation between πS and KA We developed a model of the effects of selective sweeps that included gene conversion as well as crossing over. We used this model to estimate the average strength of selection on positively selected mutations in coding sequences and in UTRs, as well as the proportions of new mutations that are selectively advantageous. Genes with high levels of selective constraint on nonsynonymous sites were found to have lower strengths of positive selection and lower proportions of advantageous mutations than genes with low levels of constraint. Overall, background selection and selective sweeps within a typical gene reduce its synonymous diversity to ∼75% of its value in the absence of selection, with larger reductions for genes with high KA Gene conversion has a major effect on the estimates of the parameters of positive selection, such that the estimated strength of selection on favorable mutations is greatly reduced if it is ignored.",2017,"José Luis Campos, Lei Zhao, Brian Charlesworth, José Luis Campos, Lei Zhao, Brian Charlesworth"
Exposure to atrazine alters behaviour and disrupts the dopaminergic system in Drosophila melanogaster,28847529,10.1016/j.cbpc.2017.08.005,"Atrazine is an extensively used herbicide, and has become a common environmental contaminant. Effects on dopaminergic neurotransmission in mammals following exposure to atrazine have been previously demonstrated. Here, the effects of atrazine regarding behavioural and dopaminergic neurotransmission parameters were assessed in the fruit fly D. melanogaster, exposed during embryonic and larval development. Embryos (newly fertilized eggs) were exposed to two atrazine concentrations (10μM and 100μM) in the diet until the adult fly emerged. Negative geotaxis assay, as well as exploratory behaviour, immobility time and number of grooming episodes in an open field system were assessed. Tyrosine hydroxylase (TH) activity and gene expression of the dopaminergic system were also evaluated in newly emerged male and female flies. All analyzed parameters in male flies were not significantly affected by atrazine exposure. However female flies exposed to atrazine at 10μM presented an increase in immobility time and a reduction in exploratory activity in the open field test, which was offset by an increase in the number of grooming episodes. Also, female flies exposed to 100μM of atrazine presented an increase in immobility time. Gene expression of DOPA decarboxylase and dopamine (DA) receptors were also increased only in females. The behavioural effects of atrazine exposure observed in female flies were due to a disturbance in the dopaminergic system.",2017,"Fernanda Hernandes Figueira, Natália de Quadros Oliveira, Lais Mattos de Aguiar, Ana Laura Escarrone, Ednei Gilberto Primel, Daniela Martí Barros, Carlos Eduardo da Rosa, Fernanda Hernandes Figueira, Natália de Quadros Oliveira, Lais Mattos de Aguiar, Ana Laura Escarrone, Ednei Gilberto Primel, Daniela Martí Barros, Carlos Eduardo da Rosa"
"Characterization of the Rotating Exercise Quantification System (REQS), a novel Drosophila exercise quantification apparatus",29016615,10.1371/journal.pone.0185090,"Obesity is a disease that has reached epidemic proportions in the United States and has prompted international legislation in an attempt to curtail its prevalence. Despite the fact that one of the most prescribed treatment options for obesity is exercise, the genetic mechanisms underlying exercise response in individuals are still largely unknown. The fruit fly Drosophila melanogaster is a promising new model for studying exercise genetics. Currently, the lack of an accurate method to quantify the amount of exercise performed by the animals is limiting the utility of the Drosophila model for exercise genetics research. To address this limitation, we developed the Rotational Exercise Quantification System (REQS), a novel apparatus that is able to simultaneously induce exercise in flies while recording their activity levels. Thus, the REQS provides a method to standardize Drosophila exercise and ensure that all animals irrespective of genotype and sex experience the same level of exercise. Here, we provide a basic characterization of the REQS, validate its measurements using video-tracking technology, illustrate its potential use by presenting a comparison of two different exercise regimes, and demonstrate that it can be used to detect genotype-dependent variation in activity levels.",2017,"Louis Patrick Watanabe, Nicole C Riddle, Louis Patrick Watanabe, Nicole C Riddle"
"Daily Activity of the Housefly, Musca domestica, Is Influenced by Temperature Independent of 3' UTR period Gene Splicing",28620087,10.1534/g3.117.042374,"Circadian clocks orchestrate daily activity patterns and free running periods of locomotor activity under constant conditions. While the first often depends on temperature, the latter is temperature-compensated over a physiologically relevant range. Here, we explored the locomotor activity of the temperate housefly Musca domestica Under low temperatures, activity was centered round a major and broad afternoon peak, while high temperatures resulted in activity throughout the photophase with a mild midday depression, which was especially pronounced in males exposed to long photoperiods. While period (per) mRNA peaked earlier under low temperatures, no temperature-dependent splicing of the last per 3' end intron was identified. The expression of timeless, vrille, and Par domain protein 1 was also influenced by temperature, each in a different manner. Our data indicated that comparable behavioral trends in daily activity distribution have evolved in Drosophila melanogaster and M. domestica, yet the behaviors of these two species are orchestrated by different molecular mechanisms.",2017,"Olga Bazalova, David Dolezel, Olga Bazalova, David Dolezel"
A geometric method for contour extraction of Drosophila embryos,29297349,10.1186/s12918-017-0478-1,"Background:
        
      
      High resolution images of Drosophila embryos in their developmental stages contain rich spatial and temporal information of gene expression. Automatic extraction of the contour of an embryo of interest in an embryonic image is a critical step of a computational system used to discover gene-gene interaction on Drosophila.
    


          Results:
        
      
      We propose a geometric method for contour extraction of Drosophila embryos. The key of the proposed geometric method is k-dominant point extraction that is a generalization of 3-dominant point extraction proposed in our previous work. Based on k-dominant point extraction, we can approximate a connected component of edge pixels by a polygon that can be either convex or concave. The test on BDGP data shows that the proposed method outputforms two existing methods designed for contour extraction of Drosophila embryos.
    


          Conclusions:
        
      
      The main advantage of the proposed geometric method in the context of contour extraction of Drosophila embryos is its ability of segmenting embryos touching each other. The proposed geometric method can also be applied to applications relevant to contour extraction.",2017,"Qi Li, Yongyi Gong, Qi Li, Yongyi Gong"
KIF5B-RET Oncoprotein Signals through a Multi-kinase Signaling Hub,28877471,10.1016/j.celrep.2017.08.037,"Gene fusions are increasingly recognized as important cancer drivers. The KIF5B-RET gene has been identified as a primary driver in a subset of lung adenocarcinomas. Targeting human KIF5B-RET to epithelia in Drosophila directed multiple aspects of transformation, including hyperproliferation, epithelial-to-mesenchymal transition, invasion, and extension of striking invadopodia-like processes. The KIF5B-RET-transformed human bronchial cell line showed similar aspects of transformation, including invadopodia-like processes. Through a combination of genetic and biochemical studies, we demonstrate that the kinesin and kinase domains of KIF5B-RET act together to establish an emergent microtubule and RAB-vesicle-dependent RET-SRC-EGFR-FGFR signaling hub. We demonstrate that drugs designed to inhibit RET alone work poorly in KIF5B-RET-transformed cells. However, combining the RET inhibitor sorafenib with drugs that target EGFR, microtubules, or FGFR led to strong efficacy in both Drosophila and human cell line KIF5B-RET models. This work demonstrates the utility of exploring the full biology of fusions to identify rational therapeutic strategies.",2017,"Tirtha Kamal Das, Ross Leigh Cagan, Tirtha Kamal Das, Ross Leigh Cagan"
Polycomb and Trithorax Group Genes in Drosophila,28778878,10.1534/genetics.115.185116,"Polycomb group (PcG) and Trithorax group (TrxG) genes encode important regulators of development and differentiation in metazoans. These two groups of genes were discovered in Drosophila by their opposing effects on homeotic gene (Hox) expression. PcG genes collectively behave as genetic repressors of Hox genes, while the TrxG genes are necessary for HOX gene expression or function. Biochemical studies showed that many PcG proteins are present in two protein complexes, Polycomb repressive complexes 1 and 2, which repress transcription via chromatin modifications. TrxG proteins activate transcription via a variety of mechanisms. Here we summarize the large body of genetic and biochemical experiments in Drosophila on these two important groups of genes.",2017,"Judith A Kassis, James A Kennison, John W Tamkun, Judith A Kassis, James A Kennison, John W Tamkun"
Functional screening of Alzheimer risk loci identifies PTK2B as an in vivo modulator and early marker of Tau pathology,27113998,10.1038/mp.2016.59,"A recent genome-wide association meta-analysis for Alzheimer's disease (AD) identified 19 risk loci (in addition to APOE) in which the functional genes are unknown. Using Drosophila, we screened 296 constructs targeting orthologs of 54 candidate risk genes within these loci for their ability to modify Tau neurotoxicity by quantifying the size of >6000 eyes. Besides Drosophila Amph (ortholog of BIN1), which we previously implicated in Tau pathology, we identified p130CAS (CASS4), Eph (EPHA1), Fak (PTK2B) and Rab3-GEF (MADD) as Tau toxicity modulators. Of these, the focal adhesion kinase Fak behaved as a strong Tau toxicity suppressor in both the eye and an independent focal adhesion-related wing blister assay. Accordingly, the human Tau and PTK2B proteins biochemically interacted in vitro and PTK2B co-localized with hyperphosphorylated and oligomeric Tau in progressive pathological stages in the brains of AD patients and transgenic Tau mice. These data indicate that PTK2B acts as an early marker and in vivo modulator of Tau toxicity.",2017,"P Dourlen, F J Fernandez-Gomez, C Dupont, B Grenier-Boley, C Bellenguez, H Obriot, R Caillierez, Y Sottejeau, J Chapuis, A Bretteville, F Abdelfettah, C Delay, N Malmanche, H Soininen, M Hiltunen, M-C Galas, P Amouyel, N Sergeant, L Buée, J-C Lambert, B Dermaut, P Dourlen, F J Fernandez-Gomez, C Dupont, B Grenier-Boley, C Bellenguez, H Obriot, R Caillierez, Y Sottejeau, J Chapuis, A Bretteville, F Abdelfettah, C Delay, N Malmanche, H Soininen, M Hiltunen, M-C Galas, P Amouyel, N Sergeant, L Buée, J-C Lambert, B Dermaut"
Molecular population genetics of the Polycomb genes in Drosophila subobscura,28910411,10.1371/journal.pone.0185005,"Polycomb group (PcG) proteins are important regulatory factors that modulate the chromatin state. They form protein complexes that repress gene expression by the introduction of posttranslational histone modifications. The study of PcG proteins divergence in Drosophila revealed signals of coevolution among them and an acceleration of the nonsynonymous evolutionary rate in the lineage ancestral to the obscura group species, mainly in subunits of the Pcl-PRC2 complex. Herein, we have studied the nucleotide polymorphism of PcG genes in a natural population of D. subobscura to detect whether natural selection has also modulated the evolution of these important regulatory genes in a more recent time scale. Results show that most genes are under the action of purifying selection and present a level and pattern of polymorphism consistent with predictions of the neutral model, the exceptions being Su(z)12 and Pho. MK tests indicate an accumulation of adaptive changes in the SU(Z)12 protein during the divergence of D. subobscura and D. guanche. In contrast, the HKA test shows a deficit of polymorphism at Pho. The most likely explanation for this reduced variation is the location of this gene in the dot-like chromosome and would indicate that this chromosome also has null or very low recombination in D. subobscura, as reported in D. melanogaster.",2017,"Juan M Calvo-Martín, Montserrat Papaceit, Carmen Segarra, Juan M Calvo-Martín, Montserrat Papaceit, Carmen Segarra"
Neuronal cell fate specification by the molecular convergence of different spatio-temporal cues on a common initiator terminal selector gene,28414802,10.1371/journal.pgen.1006729,"The extensive genetic regulatory flows underlying specification of different neuronal subtypes are not well understood at the molecular level. The Nplp1 neuropeptide neurons in the developing Drosophila nerve cord belong to two sub-classes; Tv1 and dAp neurons, generated by two distinct progenitors. Nplp1 neurons are specified by spatial cues; the Hox homeotic network and GATA factor grn, and temporal cues; the hb -> Kr -> Pdm -> cas -> grh temporal cascade. These spatio-temporal cues combine into two distinct codes; one for Tv1 and one for dAp neurons that activate a common terminal selector feedforward cascade of col -> ap/eya -> dimm -> Nplp1. Here, we molecularly decode the specification of Nplp1 neurons, and find that the cis-regulatory organization of col functions as an integratory node for the different spatio-temporal combinatorial codes. These findings may provide a logical framework for addressing spatio-temporal control of neuronal sub-type specification in other systems.",2017,"Johannes Stratmann, Stefan Thor, Johannes Stratmann, Stefan Thor"
The Toll pathway underlies host sexual dimorphism in resistance to both Gram-negative and Gram-positive bacteria in mated Drosophila,29268741,10.1186/s12915-017-0466-3,"Background:
        
      
      Host sexual dimorphism is being increasingly recognized to generate strong differences in the outcome of infectious disease, but the mechanisms underlying immunological differences between males and females remain poorly characterized. Here, we used Drosophila melanogaster to assess and dissect sexual dimorphism in the innate response to systemic bacterial infection.
    


          Results:
        
      
      We demonstrated sexual dimorphism in susceptibility to infection by a broad spectrum of Gram-positive and Gram-negative bacteria. We found that both virgin and mated females are more susceptible than mated males to most, but not all, infections. We investigated in more detail the lower resistance of females to infection with Providencia rettgeri, a Gram-negative bacterium that naturally infects D. melanogaster. We found that females have a higher number of phagocytes than males and that ablation of hemocytes does not eliminate the dimorphism in resistance to P. rettgeri, so the observed dimorphism does not stem from differences in the cellular response. The Imd pathway is critical for the production of antimicrobial peptides in response to Gram-negative bacteria, but mutants for Imd signaling continued to exhibit dimorphism even though both sexes showed strongly reduced resistance. Instead, we found that the Toll pathway is responsible for the dimorphism in resistance. The Toll pathway is dimorphic in genome-wide constitutive gene expression and in induced response to infection. Toll signaling is dimorphic in both constitutive signaling and in induced activation in response to P. rettgeri infection. The dimorphism in pathway activation can be specifically attributed to Persephone-mediated immune stimulation, by which the Toll pathway is triggered in response to pathogen-derived virulence factors. We additionally found that, in absence of Toll signaling, males become more susceptible than females to the Gram-positive Enterococcus faecalis. This reversal in susceptibility between male and female Toll pathway mutants compared to wildtype hosts highlights the key role of the Toll pathway in D. melanogaster sexual dimorphism in resistance to infection.
    


          Conclusion:
        
      
      Altogether, our data demonstrate that Toll pathway activity differs between male and female D. melanogaster in response to bacterial infection, thus identifying innate immune signaling as a determinant of sexual immune dimorphism.",2017,"David F Duneau, Hannah C Kondolf, Joo Hyun Im, Gerardo A Ortiz, Christopher Chow, Michael A Fox, Ana T Eugénio, J Revah, Nicolas Buchon, Brian P Lazzaro, David F Duneau, Hannah C Kondolf, Joo Hyun Im, Gerardo A Ortiz, Christopher Chow, Michael A Fox, Ana T Eugénio, J Revah, Nicolas Buchon, Brian P Lazzaro"
